ID,SubmissionDate,starttime,endtime,username,name_collector,date_collected,consent,location.Latitude,location.Longitude,location.Altitude,location.Accuracy,location_survey,kampala_live,education,year_studies,status,doing now,looking,unemployed_future,unemployed_reasons_1,unemployed_reasons_2,unemployed_reasons_3,unemployed_reasons_4,unemployed_reasons_5,unemployed_reasons_6,unemployed_reasons_7,unemployed_reasons_8,unemployed_reasons_9,unemployed_reasons_10,unemployed_reasons_11,unemployed_reasons_12,unemployed_reasons_13,unemployed_reasons_14,unemployed_reasons_15,activities,paid,enterprise,self,position,job_field,prefer,workers,satisfaction,desire_change,change_reason,likely,jobs,interviews,time_search,steps,steps2_1,steps2_2,steps2_3,steps2_4,steps2_5,steps2_6,steps2_7,steps2_8,steps2_9,steps2_10,steps2_11,steps2_12,steps2_13,steps2_14,positions_looking,jobs_applied,jobs_interviewed,refusals,refusal_reason,income,min_incomelevel,incomelevel,career_center,from_employer,friends_relateives,social_media,website,radio,newspapers,TV,word_of_mouth,other,challenges,obstacles_1,obstacles_2,obstacles_3,obstacles_4,obstacles_5,obstacles_6,obstacles_7,obstacles_8,obstacles_9,obstacles_10,obstacles_11,obstacles_12,obstacles_13,obstacles_14,obstacles_15,obstacles_16,time_looking,ed.training_useful,Gender,Religion,LGBQI,reg_origina,disabilities,level_needed,qualities_needed_1,qualities_needed_2,qualities_needed_3,qualities_needed_4,qualities_needed_5,qualities_needed_6,qualities_needed_7,qualities_needed_8,qualities_needed_9,qualities_needed_10,qualities_needed_11,relevance,competitive,effect,age,gender,region,instanceID,Form_ver,number_of_years
55,,,,,,,1,,,,,,,I_am_currently_studying_at_the_university_level,NA,Not_currently_working,Available_and_actively_looking_for_work,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,Start_your_own_business,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,1,Work_would_not_match_my_level_of_qualifications,1,300000,850000,Occasionally,Occasionally,A_great_deal,Never,Occasionally,Never,Occasionally,Never,A_great_deal,Never,Yes,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,Occasionally,Occasionally,Never,Occasionally,Occasionally,Completed_university_education,0,0,0,1,0,0,0,0,0,0,0,NA,Slightly_competitive,Moderate_effect,23-25,Female,Region2,,,1-2 years
64,,,,,,,1,,,,,,,I_havecompleted_secondary_school_(highschool),NA,Not_currently_working,Engaged_in_training,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,Work_for_a_multinational_corporation,NA,NA,NA,NA,NA,NA,NA,3-6_months,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,2,2,1,NA,0,NA,250000,Never,A_great_deal,A_great_deal,A_great_deal,Never,Never,A_great_deal,A_great_deal,Never,Never,Yes,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,Computer_and_IT_training,0,0,0,0,0,0,0,0,1,0,0,NA,Slightly_competitive,Major_effect,17-19,Male,Region2,,,1-2 years
73,,,,,,,1,,,,,,,I_have_completed_vocational_school_education,NA,Work_for_wage.salary_with_an_employer_(full.time_or_part.time),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Internship.apprenticeship_privatecompany,paid,,0,Salesworker,NA,NA,21-50_workers,Somewhat_satisfied,Yes,To_get_higher_pay,"Likely,but_not_certain",2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,400000,1000000,Occasionally,Occasionally,Occasionally,Never,Never,Never,Never,Never,Occasionally,Never,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,More_than_1_year,NA,NA,NA,NA,NA,NA,Completed_university_education,0,0,0,1,0,0,0,0,0,0,0,Somewhat_relevant,NA,Moderate_effect,26-29,Female,Region2,,,1-2 years
82,,,,,,,1,,,,,,,I_am_currently_studying_at_the_university_level,NA,Not_currently_working,Engaged_in_education,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,,NA,NA,NA,Work_for_family_business,NA,NA,NA,NA,NA,NA,NA,More_than_1_year,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,0,0,NA,0,NA,0,Never,Occasionally,A_great_deal,A_great_deal,A_great_deal,Occasionally,Never,A_great_deal,Never,NA,Not_sure,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,Completed_vocational_training,0,0,0,1,0,0,0,0,0,0,0,NA,Highly_competitive,Major_effect,20-22,Male,Region2,,,1-2 years
91,,,,,,,1,,,,,,,I_have_somesecondaryschool_education_but_left_before_graduation,2010,Work_for_wage.salary_with_an_employer_(full.time_or_part.time),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Work_privatecompany,paid,,0,Craftsmen,Engineering,NA,11-20_workers,Somewhat_satisfied,No,NA,Very_likely,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Work_was_not_interesting,1,300000,400000,Never,A_great_deal,A_great_deal,Occasionally,Never,Never,Never,Never,Occasionally,Never,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6_months-1year,Very_useful,Never,Never,Occasionally,Never,Never,Completed_secondary_education,0,0,1,0,1,1,0,1,0,0,0,Very_relevant,NA,Minor_effect,23-25,Male,Region1,,,1-2 years
100,,,,,,,1,,,,,,,I_have_completed_my_university_education,2018,Work_for_wage.salary_with_an_employer_(full.time_or_part.time),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Internship.apprenticeship_non-profit,paid,,0,Clerical,Childcareworker,NA,6-10_workers,Somewhat_satisfied,Yes,To_get_higher_pay,"Likely,but_not_certain",2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Work_was_not_interesting,1,500000,600000,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,NA,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1-4_weeks,Somewhat_useful,Never,Occasionally,Occasionally,Never,Occasionally,Completed_university_education,0,0,0,1,1,1,0,0,0,0,0,Relevant,NA,Moderate_effect,23-25,Female,Region2,,,1-2 years
109,,,,,,,1,,,,,,,I_have_completed_vocational_school_education,2016,Not_currently_working,Available_and_actively_looking_for_work,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,Start_your_own_business,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,0,0,NA,0,NA,1000000,Never,Never,A_great_deal,Occasionally,Occasionally,Never,A_great_deal,Occasionally,Occasionally,Never,Yes,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,A_great_deal,Never,Never,A_great_deal,Occasionally,Completed_university_education,0,1,0,1,0,0,0,0,0,0,0,NA,Highly_competitive,Minor_effect,20-22,Female,Region2,,,1-2 years
118,,,,,,,1,,,,,,,I_have_completed_my_university_education,2016,Self.employed_own.account_worker,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Work_privatecompany,paid,,1,Managerial&administrative,Businessadministration,NA,Less_than_5_workers,Somewhat_satisfied,Yes,To_have_better_career_prospects,"Likely,but_not_certain",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1,500000,500000,Never,Never,Occasionally,Occasionally,Never,Never,Occasionally,Never,Occasionally,Occasionally,NA,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1-2_months,Very_useful,A_great_deal,Occasionally,A_great_deal,Occasionally,A_great_deal,Completed_university_education,0,0,0,1,1,0,0,0,1,0,0,Very_relevant,NA,Minor_effect,23-25,Female,Region2,,,1-2 years
127,,,,,,,1,,,,,,,I_havecompleted_secondary_school_(highschool),2017,Work_for_wage.salary_with_an_employer_(full.time_or_part.time),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Work_privatecompany,paid,,0,Craftsmen,Electrical,NA,Less_than_5_workers,Very_satisfied,Yes,To_have_better_working_conditions,Not_likely,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Work_would_require_too_many_hours,1,200000,400000,Never,Never,A_great_deal,A_great_deal,A_great_deal,A_great_deal,Occasionally,Occasionally,A_great_deal,NA,NA,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,Less_than_a_week,Very_useful,A_great_deal,A_great_deal,Never,A_great_deal,Occasionally,Computer_and_IT_training,0,1,0,1,1,0,0,0,0,0,0,Somewhat_relevant,NA,Neutral,17-19,Male,Region2,,,1-2 years
136,,,,,,,1,,,,,,,I_have_somesecondaryschool_education_but_left_before_graduation,2015,Work_for_wage.salary_with_an_employer_(full.time_or_part.time),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Work_privatecompany,paid,,0,Craftsmen,Businessadministration,NA,Less_than_5_workers,Somewhat_satisfied,Yes,To_get_higher_pay,"Likely,but_not_certain",2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,300000,Never,A_great_deal,Occasionally,Never,Never,Never,Never,Never,Occasionally,NA,NA,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,6_months-1year,Not_useful,Occasionally,Never,Occasionally,A_great_deal,Occasionally,Completed_vocational_training,0,0,0,0,1,0,0,0,0,0,0,Not_relevant,NA,Minor_effect,23-25,Male,Region2,,,1-2 years
145,,,,,,,1,,,,,,,I_havecompleted_secondary_school_(highschool),2017,Work_for_wage.salary_with_an_employer_(full.time_or_part.time),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Work_privatecompany,paid,,0,Professional&technical,Engineering,NA,6-10_workers,Neither_satisfied_nor_unsatisfied,Yes,To_get_higher_pay,"Likely,but_not_certain",3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Wages_offered_were_too_low,1,170000,150000,Never,Never,Occasionally,Never,Never,Never,Never,Never,Never,NA,NA,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,6_months-1year,Somewhat_useful,Occasionally,Occasionally,Never,Never,A_great_deal,Completed_secondary_education,0,0,1,0,0,0,0,0,0,1,0,Relevant,NA,Major_effect,20-22,Male,Region2,,,1-2 years
154,,,,,,,1,,,,,,,I_have_somesecondaryschool_education_but_left_before_graduation,2017,Self.employed_own.account_worker,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Work_privatecompany,paid,,1,Craftsmen,Handicraft,NA,Less_than_5_workers,Very_satisfied,No,NA,Very_likely,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1,300000,600000,Never,Never,A_great_deal,A_great_deal,A_great_deal,Never,Never,Never,A_great_deal,NA,NA,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1-4_weeks,Very_useful,Occasionally,Occasionally,A_great_deal,Occasionally,A_great_deal,Completed_elementary_education,0,0,0,0,0,0,0,0,0,1,0,Very_relevant,NA,Minor_effect,20-22,Female,Region2,,,1-2 years
163,,,,,,,1,,,,,,,I_have_completed_my_university_education,2014,Not_currently_working,Available_and_actively_looking_for_work,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,Work_for_the_government/public_sector,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,2,4,0,0,NA,1,300000,1200000,Never,Never,Occasionally,Occasionally,Occasionally,Never,A_great_deal,Never,A_great_deal,Never,Yes,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,NA,NA,A_great_deal,A_great_deal,Never,A_great_deal,Never,Completed_university_education,0,0,0,0,0,0,0,0,0,1,0,NA,Highly_competitive,Major_effect,26-29,Male,Region2,,,1-2 years
172,,,,,,,1,,,,,,,I_havecompleted_secondary_school_(highschool),2010,Work_for_wage.salary_with_an_employer_(full.time_or_part.time),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Work_privatecompany,paid,,0,Salesworker,Workerinsales/retail/shop/restaurants,NA,21-50_workers,Neither_satisfied_nor_unsatisfied,Yes,To_have_better_working_conditions,Not_likely,8,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Location_was_not_convenient,1,100000,400000,Never,Never,A_great_deal,Never,Never,Never,Never,Never,A_great_deal,Never,NA,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,3-6_months,Somewhat_useful,A_great_deal,Occasionally,A_great_deal,A_great_deal,Never,Completed_university_education,0,0,0,0,1,0,0,0,0,0,0,Somewhat_relevant,NA,Moderate_effect,26-29,Female,Region2,,,1-2 years
181,,,,,,,1,,,,,,,I_have_somesecondaryschool_education_but_left_before_graduation,2012,Not_currently_working,Available_and_actively_looking_for_work,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,Start_your_own_business,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,3,2,0,NA,1,400000,500000,Never,A_great_deal,Occasionally,A_great_deal,Never,Never,Never,Never,Never,NA,Yes,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,NA,NA,Never,A_great_deal,A_great_deal,Occasionally,A_great_deal,Completed_university_education,0,0,0,0,0,0,0,0,0,1,0,NA,Highly_competitive,Major_effect,23-25,Male,Region3,,,1-2 years
190,,,,,,,1,,,,,,,I_am_currently_studying_at_the_university_level,NA,Self.employed_own.account_worker,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Work_privatecompany,paid,,1,Salesworker,NA,NA,Less_than_5_workers,Somewhat_satisfied,No,NA,Very_likely,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1,150000,600000,A_great_deal,A_great_deal,A_great_deal,A_great_deal,Never,Never,Never,Never,Never,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,More_than_1_year,NA,NA,NA,NA,NA,NA,Completed_secondary_education,0,0,0,0,0,0,0,0,1,0,0,Relevant,NA,Neutral,23-25,Female,Region2,,,1-2 years
199,,,,,,,1,,,,,,,I_have_completed_my_university_education,2017,Not_currently_working,Not_working_or_seeking_work_for_other_reasons,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,,NA,NA,NA,Start_your_own_business,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,0,1,Wages_offered_were_too_low,1,300000,1000000,Occasionally,Occasionally,Occasionally,Never,A_great_deal,Never,A_great_deal,Never,Occasionally,Never,Yes,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Completed_university_education,0,0,0,0,0,0,0,0,0,1,0,NA,Highly_competitive,Neutral,23-25,Male,Region1,,,1-2 years
208,,,,,,,1,,,,,,,I_am_currently_studying_at_the_university_level,NA,Internship_or_apprenticeship,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Community_volunteer_work,unpaid,,0,Professional&technical,Other,NA,Less_than_5_workers,Somewhat_satisfied,Yes,To_have_better_working_conditions,Not_likely,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1,350000,750000,Occasionally,Occasionally,Occasionally,Never,Never,Never,Never,Occasionally,A_great_deal,Never,NA,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1-4_weeks,Not_useful,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Completed_university_education,0,0,0,0,0,0,1,0,0,0,0,Not_relevant,NA,Moderate_effect,20-22,Male,Region2,,,1-2 years
217,,,,,,,1,,,,,,,I_have_completed_vocational_school_education,2017,Self.employed_own.account_worker,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Work_family_business,paid,,1,Craftsmen,Workerinsales/retail/shop/restaurants,NA,Less_than_5_workers,Very_satisfied,No,NA,Very_likely,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1,150000,300000,Never,Occasionally,A_great_deal,Never,Never,Never,Never,Never,Occasionally,NA,NA,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3-6_months,Somewhat_useful,Occasionally,Never,Never,Never,Occasionally,Completed_vocational_training,0,0,0,0,0,0,1,0,0,0,0,Somewhat_relevant,NA,Minor_effect,20-22,Female,Region2,,,1-2 years
226,,,,,,,1,,,,,,,I_have_completed_my_university_education,2016,Work_for_wage.salary_with_an_employer_(full.time_or_part.time),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Work_privatecompany,paid,,0,Managerial&administrative,Businessadministration,NA,21-50_workers,Somewhat_satisfied,Yes,To_have_better_career_prospects,"Likely,but_not_certain",5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1,400000,700000,Never,Occasionally,A_great_deal,Never,Never,Never,Never,Never,A_great_deal,NA,NA,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,6_months-1year,Not_useful,Occasionally,Occasionally,A_great_deal,A_great_deal,A_great_deal,Completed_university_education,0,0,0,1,1,1,0,0,0,0,0,Relevant,NA,Moderate_effect,23-25,Male,Region2,,,1-2 years
235,,,,,,,1,,,,,,,I_am_currently_studying_at_a_vocational_or_technicalschool,NA,Self.employed_own.account_worker,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Work_family_business,paid,,1,Craftsmen,Handicraft,NA,6-10_workers,Somewhat_satisfied,Notsure,To_have_better_career_prospects,"Likely,but_not_certain",16,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Wages_offered_were_too_low,1,300000,800000,Never,Occasionally,Occasionally,Never,Occasionally,Never,Occasionally,Never,Occasionally,Never,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,More_than_1_year,Not_useful,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Completed_vocational_training,0,0,0,0,0,0,0,0,0,1,0,Somewhat_relevant,NA,Moderate_effect,26-29,Male,Region2,,,1-2 years
244,,,,,,,1,,,,,,,I_am_currently_studying_at_the_university_level,NA,Not_currently_working,Engaged_in_education,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,NA,NA,,NA,NA,NA,Start_your_own_business,NA,NA,NA,NA,NA,NA,NA,More_than_1_year,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,1,Location_was_not_convenient,1,400000,800000,Never,Occasionally,A_great_deal,Occasionally,Never,Never,Occasionally,Occasionally,Occasionally,NA,Yes,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,A_great_deal,Occasionally,Never,Never,Occasionally,Completed_vocational_training,1,1,0,0,0,0,1,0,0,0,0,NA,Slightly_competitive,Major_effect,26-29,Male,Region1,,,1-2 years
253,,,,,,,1,,,,,,,I_have_completed_vocational_school_education,2014,Not_currently_working,Available_and_actively_looking_for_work,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,Work_for_a_private_company,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,1,1,Location_was_not_convenient,1,500000,1000000,Occasionally,Occasionally,Occasionally,A_great_deal,Never,Never,Never,Never,A_great_deal,NA,Yes,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,Occasionally,A_great_deal,Occasionally,A_great_deal,NA,Computer_and_IT_training,1,0,0,1,0,0,0,0,0,0,0,NA,Slightly_competitive,Neutral,26-29,Male,Region1,,,1-2 years
262,,,,,,,1,,,,,,,I_am_currently_studying_at_the_university_level,NA,Self.employed_own.account_worker,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Work_family_business,paid,,1,Salesworker,Workerinsales/retail/shop/restaurants,NA,Less_than_5_workers,Somewhat_satisfied,Yes,To_get_higher_pay,"Likely,but_not_certain",2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Location_was_not_convenient,0,NA,400000,Never,Never,A_great_deal,Never,Never,Never,Never,Never,A_great_deal,Never,NA,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,6_months-1year,Somewhat_useful,A_great_deal,Occasionally,Never,Never,A_great_deal,Completed_university_education,0,0,0,0,0,0,1,0,0,0,0,Somewhat_relevant,NA,Major_effect,20-22,Male,Region2,,,1-2 years
76,,,,,,,1,,,,,,,I_have_completed_vocational_school_education,NA,Work_for_wage.salary_with_an_employer_(full.time_or_part.time),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Work_privatecompany,paid,,1,Other,NA,NA,11-20_workers,Neither_satisfied_nor_unsatisfied,Yes,To_get_higher_pay,Not_likely,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,450000,Never,Occasionally,Occasionally,Never,Never,Never,Never,Never,A_great_deal,Never,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3-6_months,NA,NA,NA,NA,NA,NA,Completed_university_education,0,1,0,0,0,0,0,0,0,0,0,Very_relevant,NA,No_effect,23-25,Male,Region2,,,6 or more
85,,,,,,,1,,,,,,,I_am_currently_studying_at_the_university_level,NA,Not_currently_working,Engaged_in_education,0,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,NA,NA,,NA,NA,NA,Start_your_own_business,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,NA,1,500000,500000,Never,Never,Occasionally,Never,Never,Never,Never,Never,Occasionally,Never,No,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,NA,NA,Occasionally,A_great_deal,A_great_deal,A_great_deal,A_great_deal,Completed_university_education,1,0,0,0,0,0,0,0,0,0,0,NA,Somewhat_competitive,Major_effect,20-22,Male,Region2,,,6 or more
94,,,,,,,1,,,,,,,I_am_currently_studying_at_a_vocational_or_technicalschool,NA,Work_for_wage.salary_with_an_employer_(full.time_or_part.time),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Work_privatecompany,paid,,0,Clerical,Businessadministration,NA,Less_than_5_workers,Somewhat_satisfied,Yes,To_have_better_career_prospects,Very_likely,15,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Wages_offered_were_too_low,1,800000,950000,Never,Occasionally,A_great_deal,Occasionally,Occasionally,Never,A_great_deal,Never,A_great_deal,Never,NA,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,Less_than_a_week,Very_useful,Occasionally,Never,Never,Occasionally,Occasionally,Computer_and_IT_training,1,0,0,1,1,1,0,0,0,1,0,Very_relevant,NA,Moderate_effect,26-29,Female,Region2,,,6 or more
103,,,,,,,1,,,,,,,I_have_completed_my_university_education,2015,Work_for_wage.salary_with_an_employer_(full.time_or_part.time),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Work_privatecompany,paid,,0,Salesworker,Building/construction,NA,21-50_workers,Somewhat_unsatisfied,Yes,To_have_better_career_prospects,Very_likely,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Waiting_for_a_better_job_offer,1,500000,800000,Never,Occasionally,A_great_deal,A_great_deal,Occasionally,Never,A_great_deal,Never,Occasionally,NA,NA,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1-2_months,Somewhat_useful,A_great_deal,A_great_deal,A_great_deal,Occasionally,Never,Completed_vocational_training,0,0,0,0,1,1,0,0,0,1,0,Very_relevant,NA,Minor_effect,23-25,Female,Region2,,,6 or more
112,,,,,,,1,,,,,,,I_am_currently_studying_at_the_university_level,NA,Not_currently_working,Available_and_actively_looking_for_work,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,Work_for_a_multinational_corporation,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,NA,1,200000,200000,Occasionally,Never,Occasionally,Occasionally,Occasionally,Never,A_great_deal,Occasionally,Occasionally,NA,Yes,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,Computer_and_IT_training,0,0,0,0,1,0,0,0,0,0,0,NA,Slightly_competitive,Major_effect,20-22,Male,Region2,,,6 or more
121,,,,,,,1,,,,,,,I_havecompleted_secondary_school_(highschool),2016,Self.employed_own.account_worker,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Work_family_business,paid,,1,Professional&technical,Science,NA,Less_than_5_workers,Very_satisfied,Yes,To_get_higher_pay,"Likely,but_not_certain",2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Wages_offered_were_too_low,1,100000,250000,Never,Never,A_great_deal,Occasionally,Never,Never,Occasionally,Never,Occasionally,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1-2_months,Very_useful,Occasionally,A_great_deal,Occasionally,Never,Never,Completed_secondary_education,0,1,0,0,0,0,0,0,0,0,0,Very_relevant,NA,Major_effect,20-22,Female,Region1,,,6 or more
